Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83985;18/12/2009;0000;;26.8;;10;4.2;23.12;81;5.466667;
83985;18/12/2009;1200;0;;20.2;;;;;;
83985;19/12/2009;0000;;33.6;;10;3.7;26.16;77.25;5.866667;
83985;19/12/2009;1200;0;;22;;;;;;
83985;20/12/2009;0000;;30.2;;1.9;3.7;24.76;87.75;1.566667;
83985;20/12/2009;1200;0;;21.6;;;;;;
83985;21/12/2009;0000;;24.6;;0;1.2;22.96;94.5;2.766667;
83985;21/12/2009;1200;19.6;;22;;;;;;
83985;22/12/2009;0000;;27;;1.1;0.8;23.76;92;3.9;
83985;22/12/2009;1200;2;;21.6;;;;;;
83985;23/12/2009;0000;;27.4;;0;1.6;24.84;86.25;5.966667;
83985;23/12/2009;1200;0;;22.8;;;;;;
83985;24/12/2009;0000;;31.8;;5.6;2.1;26.04;90.5;3.466667;
83985;24/12/2009;1200;1.8;;23.6;;;;;;
83985;25/12/2009;0000;;29.8;;6.2;1.5;25.34;87.75;2.266667;
83985;25/12/2009;1200;3.8;;23.2;;;;;;
83985;26/12/2009;0000;;28.6;;2.7;1.9;25.52;90.5;3.833333;
83985;26/12/2009;1200;0;;23.6;;;;;;
83985;27/12/2009;0000;;30;;9.9;1.6;25.6;82.25;2.4;
83985;27/12/2009;1200;2.4;;23.4;;;;;;
83985;28/12/2009;0000;;29.4;;2.8;2.3;24.64;86;1.9;
83985;28/12/2009;1200;1.9;;21.4;;;;;;
83985;29/12/2009;0000;;30.6;;7.5;1.8;25.48;84.5;2.566667;
83985;29/12/2009;1200;0;;21.4;;;;;;
83985;30/12/2009;0000;;28.6;;10.8;2;23.32;80;3.166667;
83985;30/12/2009;1200;1;;21;;;;;;
83985;31/12/2009;0000;;25.4;;11.4;3;20.8;69.75;2.8;
83985;31/12/2009;1200;0;;17.4;;;;;;
83985;01/01/2010;0000;;27;;8.1;4.9;22.48;78;4.333333;
83985;01/01/2010;1200;0;;15.6;;;;;;
83985;02/01/2010;0000;;30;;11.8;3.1;24.36;78.5;2.1;
83985;02/01/2010;1200;0;;19.6;;;;;;
83985;03/01/2010;0000;;28;;11.5;3.2;24.32;76.5;4.666667;
83985;03/01/2010;1200;0;;19.6;;;;;;
83985;04/01/2010;0000;;29.8;;3.6;3.6;26.12;86;3.6;
83985;04/01/2010;1200;0;;22.8;;;;;;
83985;05/01/2010;0000;;32.4;;7.4;2;26.8;84.25;3.866667;
83985;05/01/2010;1200;13.6;;22.8;;;;;;
83985;06/01/2010;0000;;28.8;;0.5;1.8;22.6;77.5;3.766667;
83985;06/01/2010;1200;0.6;;19.6;;;;;;
83985;07/01/2010;0000;;25;;11.8;3;20.12;69.25;3.133333;
83985;07/01/2010;1200;0;;14;;;;;;
83985;08/01/2010;0000;;26;;2.7;4.3;22.96;82.75;4.733333;
83985;08/01/2010;1200;0;;19.6;;;;;;
83985;09/01/2010;0000;;31.4;;4.7;2.1;25.2;88.5;1.866667;
83985;09/01/2010;1200;22.1;;21.2;;;;;;
83985;10/01/2010;0000;;29.4;;2.1;1.3;25.12;88.75;2.433333;
83985;10/01/2010;1200;0.1;;22.6;;;;;;
83985;11/01/2010;0000;;28.8;;10.9;1.3;24.44;82;2.966667;
83985;11/01/2010;1200;23.2;;20.6;;;;;;
83985;12/01/2010;0000;;30;;1.7;2.8;24.52;81.5;2.566667;
83985;12/01/2010;1200;0;;22;;;;;;
83985;13/01/2010;0000;;26;;12.8;2.4;20.96;67;2.033333;
83985;13/01/2010;1200;5;;16.2;;;;;;
83985;14/01/2010;0000;;28;;13.1;3.8;21.44;66.75;3.3;
83985;14/01/2010;1200;0;;16.4;;;;;;
83985;15/01/2010;0000;;28.4;;11.8;4;22.32;63.25;2.9;
83985;15/01/2010;1200;0;;14.2;;;;;;
83985;16/01/2010;0000;;23.8;;0;4.4;22.44;89.25;4.133333;
83985;16/01/2010;1200;0;;20;;;;;;
83985;17/01/2010;0000;;31.6;;12.8;0.7;24.4;79;2.366667;
83985;17/01/2010;1200;31.4;;17.8;;;;;;
83985;18/01/2010;0000;;32.8;;10.7;2.7;26.8;66.5;2.866667;
83985;18/01/2010;1200;0;;20.2;;;;;;
83985;19/01/2010;0000;;27.6;;2.3;3.6;24.8;88.25;3.2;
83985;19/01/2010;1200;6;;23;;;;;;
83985;20/01/2010;0000;;26;;13.2;1.9;21.48;74.5;4.2;
83985;20/01/2010;1200;3.8;;18.6;;;;;;
83985;21/01/2010;0000;;27.6;;12.1;2.5;21.88;78.25;2.233333;
83985;21/01/2010;1200;0;;16.4;;;;;;
83985;22/01/2010;0000;;27;;11.5;2.4;21.48;75.75;2.133333;
83985;22/01/2010;1200;0;;16.2;;;;;;
83985;23/01/2010;0000;;27.6;;11.9;3.5;22.74;77.25;3.333333;
83985;23/01/2010;1200;0;;16.4;;;;;;
83985;24/01/2010;0000;;28;;11.7;3.8;24.92;78;4.633333;
83985;24/01/2010;1200;0;;22.2;;;;;;
83985;25/01/2010;0000;;29.2;;10.7;3.6;25;84.5;4.033333;
83985;25/01/2010;1200;0;;22.4;;;;;;
83985;26/01/2010;0000;;29.2;;12.2;3.3;24.84;83.25;3.133333;
83985;26/01/2010;1200;0;;22.2;;;;;;
83985;27/01/2010;0000;;27.8;;2.6;3.1;24.88;84.5;3.333333;
83985;27/01/2010;1200;0.3;;23;;;;;;
83985;28/01/2010;0000;;30.2;;3.6;2;24.84;90.75;2.5;
83985;28/01/2010;1200;1;;21.2;;;;;;
83985;29/01/2010;0000;;30.6;;4.5;1.7;24.28;88.5;1.166667;
83985;29/01/2010;1200;0;;21.8;;;;;;
83985;30/01/2010;0000;;32.9;;11.8;1.6;26.62;81;1.533333;
83985;30/01/2010;1200;6.9;;20.2;;;;;;
83985;31/01/2010;0000;;32;;3.8;2.7;26.86;88;2.666667;
83985;31/01/2010;1200;0;;22.7;;;;;;
83985;01/02/2010;0000;;31.4;;0.6;2.3;26.24;92.25;2.366667;
83985;01/02/2010;1200;0;;23.6;;;;;;
83985;02/02/2010;0000;;31.2;;2.5;1.1;26.92;87;1.633333;
83985;02/02/2010;1200;4.2;;23.2;;;;;;
83985;03/02/2010;0000;;38.2;;12.1;1.9;30.48;67.5;3.866667;
83985;03/02/2010;1200;6;;24.8;;;;;;
83985;04/02/2010;0000;;27.6;;0;5.9;24.56;96;2.8;
83985;04/02/2010;1200;0.3;;23.6;;;;;;
83985;05/02/2010;0000;;30.8;;4.3;0.5;25.56;89.5;3.3;
83985;05/02/2010;1200;8.6;;22;;;;;;
83985;06/02/2010;0000;;30.4;;2.9;1.6;26.18;84.25;2.633333;
83985;06/02/2010;1200;21.4;;23.4;;;;;;
83985;07/02/2010;0000;;33.1;;9.2;1.9;27.46;88.25;2.5;
83985;07/02/2010;1200;0;;22.4;;;;;;
83985;08/02/2010;0000;;27.4;;0.3;1.8;24.44;91.75;2.4;
83985;08/02/2010;1200;78;;23.2;;;;;;
83985;09/02/2010;0000;;30.4;;12.5;1.4;24.28;73.5;2.166667;
83985;09/02/2010;1200;0;;19.4;;;;;;
83985;10/02/2010;0000;;31.2;;12.2;3.1;25.54;81.75;2.2;
83985;10/02/2010;1200;0;;19.2;;;;;;
83985;11/02/2010;0000;;31.8;;10.8;2.7;27.36;86.25;2.933333;
83985;11/02/2010;1200;0;;23.4;;;;;;
83985;12/02/2010;0000;;31.6;;9.7;2.4;27.92;82;3.3;
83985;12/02/2010;1200;0;;24.8;;;;;;
83985;13/02/2010;0000;;33.8;;8.2;2.5;27.32;80.75;2.8;
83985;13/02/2010;1200;0;;23;;;;;;
83985;14/02/2010;0000;;30.4;;6.4;2.4;25.78;84.75;2.566667;
83985;14/02/2010;1200;12.6;;23.2;;;;;;
83985;15/02/2010;0000;;26.4;;0.2;1.8;24.16;89.5;3.333333;
83985;15/02/2010;1200;3.4;;22;;;;;;
83985;16/02/2010;0000;;23.8;;0;1.1;20.36;89.75;3.533333;
83985;16/02/2010;1200;56.3;;18.4;;;;;;
83985;17/02/2010;0000;;25.7;;8.9;1.9;22.04;73.75;4.566667;
83985;17/02/2010;1200;5;;18.2;;;;;;
83985;18/02/2010;0000;;27.4;;8.6;3.8;24;76.75;6.2;
83985;18/02/2010;1200;0;;20;;;;;;
83985;19/02/2010;0000;;30.5;;11.7;4.1;25.42;82.75;4.866667;
83985;19/02/2010;1200;0;;20.8;;;;;;
83985;20/02/2010;0000;;33.8;;3.8;3.4;26.96;88;2.6;
83985;20/02/2010;1200;0;;22.6;;;;;;
83985;21/02/2010;0000;;30;;0.4;1.7;26.1;94.75;2.3;
83985;21/02/2010;1200;0.4;;23.8;;;;;;
83985;22/02/2010;0000;;30;;5.4;0.8;26.08;91;2.766667;
83985;22/02/2010;1200;34.1;;23.2;;;;;;
83985;23/02/2010;0000;;28.5;;6.3;1.7;24.7;84.25;3.866667;
83985;23/02/2010;1200;14.8;;22.4;;;;;;
83985;24/02/2010;0000;;24.4;;11.5;2.9;19.2;69.75;4.2;
83985;24/02/2010;1200;0;;16.6;;;;;;
83985;25/02/2010;0000;;22.8;;10.3;4.1;18.16;77.5;2.933333;
83985;25/02/2010;1200;0;;13.4;;;;;;
83985;26/02/2010;0000;;24.4;;11.1;2.3;18.32;78.5;2.166667;
83985;26/02/2010;1200;0;;12.6;;;;;;
83985;27/02/2010;0000;;26;;6.4;2.2;20.6;83.25;1.933333;
83985;27/02/2010;1200;0;;13.6;;;;;;
83985;28/02/2010;0000;;26.4;;6.8;2.5;21.78;83;2.733333;
83985;28/02/2010;1200;0;;17.9;;;;;;
83985;01/03/2010;0000;;27.8;;11.4;2.2;23.24;80.25;3.566667;
83985;01/03/2010;1200;0;;17.4;;;;;;
83985;02/03/2010;0000;;29.5;;10.6;3.2;24.2;80.75;4.2;
83985;02/03/2010;1200;0;;19;;;;;;
83985;03/03/2010;0000;;28.9;;8.9;3.7;25.06;77;5.033333;
83985;03/03/2010;1200;0;;21.8;;;;;;
83985;04/03/2010;0000;;29;;;3.9;25.24;85.75;6.2;
83985;04/03/2010;1200;0;;23.6;;;;;;
83985;05/03/2010;0000;;29.6;;9.2;2.2;24.4;85.75;1.866667;
83985;05/03/2010;1200;4;;21.6;;;;;;
83985;06/03/2010;0000;;30.4;;7.4;2.5;23.04;87;2.033333;
83985;06/03/2010;1200;0;;19;;;;;;
83985;07/03/2010;0000;;28.4;;8.8;1.6;23;86;3.133333;
83985;07/03/2010;1200;0;;19;;;;;;
83985;08/03/2010;0000;;28.7;;7.5;2.1;24.78;87.75;4.5;
83985;08/03/2010;1200;1.6;;21.4;;;;;;
83985;09/03/2010;0000;;26.6;;3.1;1.9;23.64;92.5;2.733333;
83985;09/03/2010;1200;3.6;;20.6;;;;;;
83985;10/03/2010;0000;;28.3;;6.3;0.9;24.18;88.5;1.966667;
83985;10/03/2010;1200;2;;21;;;;;;
83985;11/03/2010;0000;;28.2;;10.7;1.4;23.7;81;3.466667;
83985;11/03/2010;1200;8.7;;19.8;;;;;;
83985;12/03/2010;0000;;25.4;;10.6;2.6;20.7;78;2.566667;
83985;12/03/2010;1200;0;;18.4;;;;;;
83985;13/03/2010;0000;;27;;3.5;2.4;21.68;79.75;2.266667;
83985;13/03/2010;1200;0;;16.4;;;;;;
83985;14/03/2010;0000;;29.9;;10;2.2;23.8;74.75;4.633333;
83985;14/03/2010;1200;0;;18.7;;;;;;
83985;15/03/2010;0000;;23.2;;11;3.3;18.2;69;3.8;
83985;15/03/2010;1200;1;;15.8;;;;;;
83985;16/03/2010;0000;;24.9;;10.9;3.2;17.1;72.75;2.5;
83985;16/03/2010;1200;0;;9.6;;;;;;
83985;17/03/2010;0000;;27;;10.6;2.6;20.68;81.75;4.233333;
83985;17/03/2010;1200;0;;11.8;;;;;;
83985;18/03/2010;0000;;31.2;;3.4;3.2;24.28;84.75;2.533333;
83985;18/03/2010;1200;0;;19.6;;;;;;
83985;19/03/2010;0000;;27.2;;0;2;23.48;93.75;2.2;
83985;19/03/2010;1200;0.5;;21;;;;;;
83985;20/03/2010;0000;;27.8;;3.9;0.9;22.96;89;2.1;
83985;20/03/2010;1200;1.5;;20.2;;;;;;
83985;21/03/2010;0000;;27.8;;8.1;1.2;23.48;87.5;3.7;
83985;21/03/2010;1200;9.6;;20;;;;;;
83985;22/03/2010;0000;;27.6;;9.8;2.2;21.6;72;4.133333;
83985;22/03/2010;1200;20.6;;18.6;;;;;;
83985;23/03/2010;0000;;26.7;;5.3;3.6;19.82;78.25;1.2;
83985;23/03/2010;1200;0;;14.6;;;;;;
83985;24/03/2010;0000;;28;;10.9;2.1;19.74;81;1.7;
83985;24/03/2010;1200;0;;13.1;;;;;;
83985;25/03/2010;0000;;25.2;;10.5;3.3;20.64;76.75;3.933333;
83985;25/03/2010;1200;0;;17.6;;;;;;
83985;26/03/2010;0000;;25;;0.2;3.3;22.22;90.75;5.033333;
83985;26/03/2010;1200;0;;18.6;;;;;;
83985;27/03/2010;0000;;26.6;;6.3;1.7;23.32;87.25;4.3;
83985;27/03/2010;1200;0;;21.8;;;;;;
83985;28/03/2010;0000;;27.4;;4.6;1.9;22.48;84.25;2.8;
83985;28/03/2010;1200;0.2;;20.2;;;;;;
83985;29/03/2010;0000;;26.2;;9.8;2.7;20;82.5;1.633333;
83985;29/03/2010;1200;0;;15.6;;;;;;
83985;30/03/2010;0000;;28.2;;10;2.2;20.44;83.25;1.3;
83985;30/03/2010;1200;0;;14.8;;;;;;
83985;31/03/2010;0000;;29.1;;10.5;1.7;21.76;81.5;2.7;
83985;31/03/2010;1200;0;;15;;;;;;
83985;01/04/2010;0000;;32.1;;10.3;2.9;23.86;86.25;3.2;
83985;01/04/2010;1200;0;;18;;;;;;
83985;02/04/2010;0000;;30.8;;6.3;2.1;23.64;88;3.366667;
83985;02/04/2010;1200;0;;20.2;;;;;;
83985;03/04/2010;0000;;25;;2.8;2;21.36;88;3.933333;
83985;03/04/2010;1200;10.3;;19.4;;;;;;
83985;04/04/2010;0000;;22.6;;6.4;2;17.52;78;3.966667;
83985;04/04/2010;1200;0.8;;15.4;;;;;;
83985;05/04/2010;0000;;23.1;;7.8;2.2;17.04;79;3.1;
83985;05/04/2010;1200;0;;12.6;;;;;;
83985;06/04/2010;0000;;22.2;;7.1;2.7;17.24;76.75;3.3;
83985;06/04/2010;1200;0.8;;12.6;;;;;;
83985;07/04/2010;0000;;21.4;;2.6;2.2;17.28;88;1.933333;
83985;07/04/2010;1200;0;;12.8;;;;;;
83985;08/04/2010;0000;;24;;9.1;0.9;17.76;82.25;2.133333;
83985;08/04/2010;1200;3.5;;14;;;;;;
83985;09/04/2010;0000;;24.8;;10.2;2.4;17.68;80.75;1.766667;
83985;09/04/2010;1200;0;;13.6;;;;;;
83985;10/04/2010;0000;;25.3;;6.9;2.1;18.16;85;2.266667;
83985;10/04/2010;1200;0;;12.7;;;;;;
83985;11/04/2010;0000;;27.9;;10.4;1.8;20.02;78;3.7;
83985;11/04/2010;1200;0.6;;13.2;;;;;;
83985;12/04/2010;0000;;28.7;;8.7;2.5;20.3;88;2.033333;
83985;12/04/2010;1200;0;;14.4;;;;;;
83985;13/04/2010;0000;;31.2;;8.4;2;22.6;77.25;1.5;
83985;13/04/2010;1200;0;;18.4;;;;;;
83985;14/04/2010;0000;;31.9;;8.3;3;23.26;71;2.633333;
83985;14/04/2010;1200;0;;16.6;;;;;;
83985;15/04/2010;0000;;22.8;;7.1;3.9;17.6;72.25;3.2;
83985;15/04/2010;1200;2.4;;15.4;;;;;;
83985;16/04/2010;0000;;23.8;;10.9;3.6;17.48;74.75;3.733333;
83985;16/04/2010;1200;1.7;;13.8;;;;;;
83985;17/04/2010;0000;;27.3;;8.3;2.4;18.54;76.25;2.433333;
83985;17/04/2010;1200;0;;10.8;;;;;;
83985;18/04/2010;0000;;34.2;;5.7;2.5;24.2;71.5;2.433333;
83985;18/04/2010;1200;0;;17.6;;;;;;
83985;19/04/2010;0000;;27.6;;2.7;3.5;22.52;89.5;2.766667;
83985;19/04/2010;1200;0;;21;;;;;;
83985;20/04/2010;0000;;25;;0.8;1.1;20.44;92.25;1.733333;
83985;20/04/2010;1200;25;;17.8;;;;;;
83985;21/04/2010;0000;;25.2;;3.3;0.5;20.92;92.5;1.566667;
83985;21/04/2010;1200;26.1;;18.6;;;;;;
83985;22/04/2010;0000;;20.6;;0;1;17.44;85.5;2.466667;
83985;22/04/2010;1200;5;;15.8;;;;;;
83985;23/04/2010;0000;;19.5;;10.2;1.2;12.98;74.5;3;
83985;23/04/2010;1200;0;;10;;;;;;
83985;24/04/2010;0000;;20.4;;1.1;2.5;15.18;84.5;3.3;
83985;24/04/2010;1200;0;;8.8;;;;;;
83985;25/04/2010;0000;;23.8;;1.2;1.6;20.08;90.75;1.4;
83985;25/04/2010;1200;1.7;;16.8;;;;;;
83985;26/04/2010;0000;;21.8;;1.8;0.8;18.2;87.5;4.133333;
83985;26/04/2010;1200;1.2;;16.8;;;;;;
83985;27/04/2010;0000;;20.4;;9.7;1.5;13.52;82.75;1.8;
83985;27/04/2010;1200;0.1;;10;;;;;;
83985;28/04/2010;0000;;21.8;;10.5;1.7;12.84;82;0.633333;
83985;28/04/2010;1200;0;;6.2;;;;;;
83985;29/04/2010;0000;;23.6;;10.4;2.1;14.16;75.75;1.4;
83985;29/04/2010;1200;0;;6.4;;;;;;
83985;30/04/2010;0000;;24.8;;10.3;2.5;14.76;76;1.966667;
83985;30/04/2010;1200;0;;7.2;;;;;;
83985;01/05/2010;0000;;26.4;;10.7;2.5;17.82;57.5;2.466667;
83985;01/05/2010;1200;0;;9.3;;;;;;
83985;02/05/2010;0000;;25.5;;8.7;4.2;16.46;76;1.633333;
83985;02/05/2010;1200;0;;9.6;;;;;;
83985;03/05/2010;0000;;23.5;;3.6;2.5;15.94;90.25;0.533333;
83985;03/05/2010;1200;0;;8.4;;;;;;
83985;04/05/2010;0000;;19.9;;0.8;0.9;17.5;94.75;2.666667;
83985;04/05/2010;1200;33.4;;16.6;;;;;;
83985;05/05/2010;0000;;21.2;;4.2;0.4;15.56;92;1.7;
83985;05/05/2010;1200;5.4;;11.9;;;;;;
83985;06/05/2010;0000;;23.4;;3.8;0.6;17.64;88.5;2.4;
83985;06/05/2010;1200;0;;14.6;;;;;;
83985;07/05/2010;0000;;19.2;;1.6;1.6;14.34;80.75;2.833333;
83985;07/05/2010;1200;0;;12.4;;;;;;
83985;08/05/2010;0000;;19;;7.1;1.6;13.64;87.5;3.366667;
83985;08/05/2010;1200;0;;10;;;;;;
83985;09/05/2010;0000;;20.2;;9.4;1.2;14;80.25;3.4;
83985;09/05/2010;1200;0.6;;11;;;;;;
83985;10/05/2010;0000;;17.8;;0;1.6;13.18;89.5;2.666667;
83985;10/05/2010;1200;0;;10.2;;;;;;
83985;11/05/2010;0000;;20.8;;5;0.6;15.16;90.25;2.766667;
83985;11/05/2010;1200;20.4;;12.4;;;;;;
83985;12/05/2010;0000;;22.5;;9;1.1;16.58;88.25;2.5;
83985;12/05/2010;1200;0.2;;12.4;;;;;;
83985;13/05/2010;0000;;22.8;;7;1.5;16.24;90;1.3;
83985;13/05/2010;1200;0;;12.6;;;;;;
83985;14/05/2010;0000;;22.5;;8.8;1.1;15.74;86.5;2.366667;
83985;14/05/2010;1200;0;;9.2;;;;;;
83985;15/05/2010;0000;;26.1;;6.9;1.2;18.62;84.75;1.733333;
83985;15/05/2010;1200;0;;14.6;;;;;;
83985;16/05/2010;0000;;18.4;;2.9;1.8;12.38;81.75;3.433333;
83985;16/05/2010;1200;0.3;;9.5;;;;;;
83985;17/05/2010;0000;;20.3;;8;1.6;15.02;79.25;2.733333;
83985;17/05/2010;1200;0;;9.4;;;;;;
83985;18/05/2010;0000;;17.6;;0;2.5;16.92;96.5;5.733333;
83985;18/05/2010;1200;2.6;;15.8;;;;;;
83985;19/05/2010;0000;;19;;1.5;0.4;16.8;94.25;2.233333;
83985;19/05/2010;1200;53;;15.2;;;;;;
83985;20/05/2010;0000;;23;;2.5;0.6;19.1;94.5;1.433333;
83985;20/05/2010;1200;4.6;;15.9;;;;;;
83985;21/05/2010;0000;;22.2;;3.1;0.6;19.16;94.75;3.1;
83985;21/05/2010;1200;1.3;;18;;;;;;
83985;22/05/2010;0000;;22.8;;8.1;0.7;19.6;87.75;4.566667;
83985;22/05/2010;1200;0.5;;17.6;;;;;;
83985;23/05/2010;0000;;22.4;;2.5;2;19.88;85.75;5.033333;
83985;23/05/2010;1200;0;;18.2;;;;;;
83985;24/05/2010;0000;;20.9;;0;2.2;18.78;94.75;4.133333;
83985;24/05/2010;1200;4.2;;17.6;;;;;;
83985;25/05/2010;0000;;19.6;;7.7;0.5;16.38;85.25;2.9;
83985;25/05/2010;1200;35.4;;14.6;;;;;;
83985;26/05/2010;0000;;20;;6.6;1.7;15.68;91.75;2.433333;
83985;26/05/2010;1200;0;;12.4;;;;;;
83985;27/05/2010;0000;;20.4;;0.4;0.9;17.84;86;4.566667;
83985;27/05/2010;1200;3.4;;15.2;;;;;;
83985;28/05/2010;0000;;20.3;;0;2.3;18.24;82.75;3.866667;
83985;28/05/2010;1200;2.2;;17.1;;;;;;
83985;29/05/2010;0000;;19.2;;0;2.1;17.6;97.5;1.833333;
83985;29/05/2010;1200;0;;16.4;;;;;;
83985;30/05/2010;0000;;20;;2.1;0.1;16.34;91;5.7;
83985;30/05/2010;1200;2.5;;14.6;;;;;;
83985;31/05/2010;0000;;16.4;;3.8;2;11.92;81.25;4.4;
83985;31/05/2010;1200;1.9;;9.6;;;;;;
83985;01/06/2010;0000;;17.9;;3.4;1.4;12.14;88.75;1.6;
83985;01/06/2010;1200;0;;9.4;;;;;;
83985;02/06/2010;0000;;20.2;;9.7;1;12.88;87;1.766667;
83985;02/06/2010;1200;0;;7.2;;;;;;
83985;03/06/2010;0000;;21.2;;7.3;1.6;14.36;90.5;2.633333;
83985;03/06/2010;1200;0;;8.2;;;;;;
83985;04/06/2010;0000;;17.6;;0;1;15.16;95;1.366667;
83985;04/06/2010;1200;0;;13.4;;;;;;
83985;05/06/2010;0000;;18.8;;9.5;0.6;13.56;70.25;4.466667;
83985;05/06/2010;1200;0.5;;10.8;;;;;;
83985;06/06/2010;0000;;21.8;;9.9;3.3;14.84;69.25;3.466667;
83985;06/06/2010;1200;0;;11.8;;;;;;
83985;07/06/2010;0000;;20.4;;10;2.8;12.46;84.25;2.633333;
83985;07/06/2010;1200;0;;7.6;;;;;;
83985;08/06/2010;0000;;16.1;;6;2;10.38;81.5;2.466667;
83985;08/06/2010;1200;0;;8;;;;;;
83985;09/06/2010;0000;;15.4;;7.5;1.5;8.88;81.75;2.3;
83985;09/06/2010;1200;0;;5.2;;;;;;
83985;10/06/2010;0000;;14.8;;1.1;1.3;11.04;91.5;3.166667;
83985;10/06/2010;1200;0.7;;7;;;;;;
83985;11/06/2010;0000;;18.5;;7.2;0.6;14.24;82.75;5.2;
83985;11/06/2010;1200;3.5;;8.6;;;;;;
83985;12/06/2010;0000;;18.8;;2.8;2.5;14.4;84;4.366667;
83985;12/06/2010;1200;0;;10.4;;;;;;
83985;13/06/2010;0000;;16.2;;0;2;14.28;90;2.8;
83985;13/06/2010;1200;1;;13.4;;;;;;
83985;14/06/2010;0000;;18.5;;0;0.5;14.5;88.25;3.333333;
83985;14/06/2010;1200;0.3;;11;;;;;;
83985;15/06/2010;0000;;23.8;;6.6;1.2;17.14;87.25;0.933333;
83985;15/06/2010;1200;0;;13.2;;;;;;
83985;16/06/2010;0000;;16.8;;0;1.3;15.88;97.75;2;
83985;16/06/2010;1200;14.6;;15.2;;;;;;
83985;17/06/2010;0000;;18.5;;2.6;0.3;14.8;91.75;1.733333;
83985;17/06/2010;1200;44.2;;13.4;;;;;;
83985;18/06/2010;0000;;19.8;;0.8;0.6;15.9;94.5;1.966667;
83985;18/06/2010;1200;0;;11;;;;;;
83985;19/06/2010;0000;;20;;0.7;0.5;15.64;86.5;2.7;
83985;19/06/2010;1200;1.2;;13.4;;;;;;
83985;20/06/2010;0000;;16.8;;7.5;1.1;10.66;68.5;3.733333;
83985;20/06/2010;1200;0;;7.9;;;;;;
83985;21/06/2010;0000;;13;;9.5;2.9;7.64;78.25;3.266667;
83985;21/06/2010;1200;0;;5;;;;;;
83985;22/06/2010;0000;;18.5;;9.8;1.9;9.3;68;1.333333;
83985;22/06/2010;1200;0;;1.8;;;;;;
83985;23/06/2010;0000;;21.2;;9;2.1;12.2;73.25;4.033333;
83985;23/06/2010;1200;0;;4.6;;;;;;
83985;24/06/2010;0000;;22.8;;0.4;2.8;17.58;87.5;2.266667;
83985;24/06/2010;1200;0.2;;12.9;;;;;;
83985;25/06/2010;0000;;15.8;;1.2;2;12.16;88.25;1.833333;
83985;25/06/2010;1200;30.6;;11;;;;;;
83985;26/06/2010;0000;;16;;0;1;14.92;92.5;4.1;
83985;26/06/2010;1200;0;;10;;;;;;
83985;27/06/2010;0000;;25.8;;7.3;0.7;18.32;81;3.2;
83985;27/06/2010;1200;9.4;;15;;;;;;
83985;28/06/2010;0000;;17.4;;4;2.1;11.72;86.5;2.466667;
83985;28/06/2010;1200;0;;9.6;;;;;;
83985;29/06/2010;0000;;18;;6.8;0.7;11.04;90.5;1.466667;
83985;29/06/2010;1200;0;;4.6;;;;;;
83985;30/06/2010;0000;;18.6;;2.6;0.6;14.82;94;0.8;
83985;30/06/2010;1200;0;;11.4;;;;;;
83985;01/07/2010;0000;;20;;4.5;0.6;15.96;94.5;2.266667;
83985;01/07/2010;1200;0;;13.4;;;;;;
83985;02/07/2010;0000;;26;;9.3;0.4;17.08;94;2.1;
83985;02/07/2010;1200;0;;13.6;;;;;;
83985;03/07/2010;0000;;25;;7.7;0.8;16.2;90;1.366667;
83985;03/07/2010;1200;0;;11;;;;;;
83985;04/07/2010;0000;;23.9;;7.7;1;15.7;89.5;2.2;
83985;04/07/2010;1200;0;;9.9;;;;;;
83985;05/07/2010;0000;;27.4;;9.3;0.7;17.88;81.75;1.966667;
83985;05/07/2010;1200;0;;11.4;;;;;;
83985;06/07/2010;0000;;28.8;;7.5;2.2;19.24;80.5;1.633333;
83985;06/07/2010;1200;0;;13;;;;;;
83985;07/07/2010;0000;;28.3;;3.9;3.7;19.66;77.25;3.9;
83985;07/07/2010;1200;0;;15.4;;;;;;
83985;08/07/2010;0000;;17.2;;10;3.3;10.18;78.25;1.9;
83985;08/07/2010;1200;0;;8;;;;;;
83985;09/07/2010;0000;;17.8;;4.4;1.6;11.12;90;1.8;
83985;09/07/2010;1200;0;;5.4;;;;;;
83985;10/07/2010;0000;;17.6;;9.8;0.8;12.12;86.75;1.766667;
83985;10/07/2010;1200;0;;5.8;;;;;;
83985;11/07/2010;0000;;24.4;;8.3;1.3;17.32;84.5;2.866667;
83985;11/07/2010;1200;0;;10.2;;;;;;
83985;12/07/2010;0000;;19;;0;1.8;10.96;81.75;4.866667;
83985;12/07/2010;1200;19.2;;7.4;;;;;;
83985;13/07/2010;0000;;12;;10;2;6.8;61;4.566667;
83985;13/07/2010;1200;0;;2.8;;;;;;
83985;14/07/2010;0000;;11.6;;5.9;3.1;8.12;69.5;4.1;
83985;14/07/2010;1200;0;;4.2;;;;;;
83985;15/07/2010;0000;;11.5;;9.8;1.7;6.28;80.5;3.333333;
83985;15/07/2010;1200;0;;4;;;;;;
83985;16/07/2010;0000;;11.6;;5.5;1.5;6.3;79.75;2.966667;
83985;16/07/2010;1200;0;;2.3;;;;;;
83985;17/07/2010;0000;;13.2;;0;1.1;10.16;96.75;2.433333;
83985;17/07/2010;1200;0.2;;6;;;;;;
83985;18/07/2010;0000;;14.2;;0;0.5;13.44;96;6.4;
